frame_index,pos_msec,pos_hhmmss,fps_meta,width,height,read_ok
1586,24380188.797,06:46:20.189,30.000,640,480,1
1587,24380220.779,06:46:20.221,30.000,640,480,1
1588,24380252.770,06:46:20.253,30.000,640,480,1
1589,24380284.748,06:46:20.285,30.000,640,480,1
1590,24380320.780,06:46:20.321,30.000,640,480,1
1591,24380352.821,06:46:20.353,30.000,640,480,1
1592,24380384.769,06:46:20.385,30.000,640,480,1
1593,24380416.743,06:46:20.417,30.000,640,480,1
1594,24380448.795,06:46:20.449,30.000,640,480,1
1595,24380484.826,06:46:20.485,30.000,640,480,1
1596,24380516.749,06:46:20.517,30.000,640,480,1
1597,24380548.714,06:46:20.549,30.000,640,480,1
1598,24380580.719,06:46:20.581,30.000,640,480,1
1599,24380612.743,06:46:20.613,30.000,640,480,1
1600,24380648.786,06:46:20.649,30.000,640,480,1
1601,24380680.759,06:46:20.681,30.000,640,480,1
1602,24380712.740,06:46:20.713,30.000,640,480,1
1603,24380744.793,06:46:20.745,30.000,640,480,1
1604,24380776.784,06:46:20.777,30.000,640,480,1
1605,24380812.798,06:46:20.813,30.000,640,480,1
1606,24380844.817,06:46:20.845,30.000,640,480,1
1607,24380876.757,06:46:20.877,30.000,640,480,1
1608,24380908.714,06:46:20.909,30.000,640,480,1
1609,24380944.786,06:46:20.945,30.000,640,480,1
1610,24380976.763,06:46:20.977,30.000,640,480,1
1611,24381008.753,06:46:21.009,30.000,640,480,1
1612,24381040.742,06:46:21.041,30.000,640,480,1
1613,24381072.741,06:46:21.073,30.000,640,480,1
1614,24381108.802,06:46:21.109,30.000,640,480,1
1615,24381140.780,06:46:21.141,30.000,640,480,1
1616,24381172.822,06:46:21.173,30.000,640,480,1
1617,24381204.738,06:46:21.205,30.000,640,480,1
1618,24381236.741,06:46:21.237,30.000,640,480,1
1619,24381272.769,06:46:21.273,30.000,640,480,1
1620,24381304.854,06:46:21.305,30.000,640,480,1
1621,24381336.806,06:46:21.337,30.000,640,480,1
1622,24381368.778,06:46:21.369,30.000,640,480,1
1623,24381400.754,06:46:21.401,30.000,640,480,1
1624,24381436.853,06:46:21.437,30.000,640,480,1
1625,24381468.780,06:46:21.469,30.000,640,480,1
1626,24381500.822,06:46:21.501,30.000,640,480,1
1627,24381532.737,06:46:21.533,30.000,640,480,1
1628,24381564.711,06:46:21.565,30.000,640,480,1
1629,24381600.754,06:46:21.601,30.000,640,480,1
1630,24381632.751,06:46:21.633,30.000,640,480,1
1631,24381664.717,06:46:21.665,30.000,640,480,1
1632,24381696.726,06:46:21.697,30.000,640,480,1
1633,24381728.802,06:46:21.729,30.000,640,480,1
1634,24381764.796,06:46:21.765,30.000,640,480,1
1635,24381796.782,06:46:21.797,30.000,640,480,1
1636,24381828.784,06:46:21.829,30.000,640,480,1
1637,24381860.731,06:46:21.861,30.000,640,480,1
1638,24381892.737,06:46:21.893,30.000,640,480,1
1639,24381928.842,06:46:21.929,30.000,640,480,1
1640,24381960.789,06:46:21.961,30.000,640,480,1
1641,24381992.699,06:46:21.993,30.000,640,480,1
1642,24382024.769,06:46:22.025,30.000,640,480,1
1643,24382056.798,06:46:22.057,30.000,640,480,1
1644,24382092.831,06:46:22.093,30.000,640,480,1
1645,24382124.788,06:46:22.125,30.000,640,480,1
1646,24382156.700,06:46:22.157,30.000,640,480,1
1647,24382188.726,06:46:22.189,30.000,640,480,1
1648,24382220.729,06:46:22.221,30.000,640,480,1
1649,24382256.764,06:46:22.257,30.000,640,480,1
1650,24382288.813,06:46:22.289,30.000,640,480,1
1651,24382320.724,06:46:22.321,30.000,640,480,1
1652,24382352.782,06:46:22.353,30.000,640,480,1
1653,24382388.761,06:46:22.389,30.000,640,480,1
1654,24382420.734,06:46:22.421,30.000,640,480,1
1655,24382452.834,06:46:22.453,30.000,640,480,1
1656,24382484.758,06:46:22.485,30.000,640,480,1
1657,24382516.698,06:46:22.517,30.000,640,480,1
1658,24382552.758,06:46:22.553,30.000,640,480,1
1659,24382584.801,06:46:22.585,30.000,640,480,1
1660,24382616.777,06:46:22.617,30.000,640,480,1
1661,24382648.748,06:46:22.649,30.000,640,480,1
1662,24382680.796,06:46:22.681,30.000,640,480,1
1663,24382716.852,06:46:22.717,30.000,640,480,1
1664,24382748.766,06:46:22.749,30.000,640,480,1
1665,24382780.751,06:46:22.781,30.000,640,480,1
1666,24382812.698,06:46:22.813,30.000,640,480,1
1667,24382844.723,06:46:22.845,30.000,640,480,1
1668,24382880.833,06:46:22.881,30.000,640,480,1
1669,24382912.776,06:46:22.913,30.000,640,480,1
1670,24382944.810,06:46:22.945,30.000,640,480,1
1671,24382976.738,06:46:22.977,30.000,640,480,1
1672,24383008.691,06:46:23.009,30.000,640,480,1
1673,24383044.726,06:46:23.045,30.000,640,480,1
1674,24383076.765,06:46:23.077,30.000,640,480,1
1675,24383108.767,06:46:23.109,30.000,640,480,1
1676,24383140.751,06:46:23.141,30.000,640,480,1
1677,24383172.696,06:46:23.173,30.000,640,480,1
1678,24383208.763,06:46:23.209,30.000,640,480,1
1679,24383240.738,06:46:23.241,30.000,640,480,1
1680,24383272.731,06:46:23.273,30.000,640,480,1
1681,24383304.733,06:46:23.305,30.000,640,480,1
1682,24383336.689,06:46:23.337,30.000,640,480,1
1683,24383372.788,06:46:23.373,30.000,640,480,1
1684,24383404.729,06:46:23.405,30.000,640,480,1
1685,24383436.716,06:46:23.437,30.000,640,480,1
1686,24383468.688,06:46:23.469,30.000,640,480,1
1687,24383500.733,06:46:23.501,30.000,640,480,1
1688,24383536.822,06:46:23.537,30.000,640,480,1
1689,24383568.794,06:46:23.569,30.000,640,480,1
1690,24383600.698,06:46:23.601,30.000,640,480,1
1691,24383632.695,06:46:23.633,30.000,640,480,1
1692,24383664.718,06:46:23.665,30.000,640,480,1
1693,24383700.766,06:46:23.701,30.000,640,480,1
1694,24383732.749,06:46:23.733,30.000,640,480,1
1695,24383764.745,06:46:23.765,30.000,640,480,1
1696,24383796.719,06:46:23.797,30.000,640,480,1
1697,24383832.772,06:46:23.833,30.000,640,480,1
1698,24383864.774,06:46:23.865,30.000,640,480,1
1699,24383896.791,06:46:23.897,30.000,640,480,1
1700,24383928.691,06:46:23.929,30.000,640,480,1
1701,24383960.778,06:46:23.961,30.000,640,480,1
1702,24383996.753,06:46:23.997,30.000,640,480,1
1703,24384028.766,06:46:24.029,30.000,640,480,1
1704,24384060.806,06:46:24.061,30.000,640,480,1
1705,24384092.695,06:46:24.093,30.000,640,480,1
1706,24384124.686,06:46:24.125,30.000,640,480,1
1707,24384160.747,06:46:24.161,30.000,640,480,1
1708,24384192.751,06:46:24.193,30.000,640,480,1
1709,24384224.794,06:46:24.225,30.000,640,480,1
1710,24384256.782,06:46:24.257,30.000,640,480,1
1711,24384288.686,06:46:24.289,30.000,640,480,1
1712,24384324.749,06:46:24.325,30.000,640,480,1
1713,24384356.750,06:46:24.357,30.000,640,480,1
1714,24384388.756,06:46:24.389,30.000,640,480,1
1715,24384420.681,06:46:24.421,30.000,640,480,1
1716,24384452.683,06:46:24.453,30.000,640,480,1
1717,24384488.780,06:46:24.489,30.000,640,480,1
1718,24384520.789,06:46:24.521,30.000,640,480,1
1719,24384552.711,06:46:24.553,30.000,640,480,1
1720,24384584.717,06:46:24.585,30.000,640,480,1
1721,24384616.684,06:46:24.617,30.000,640,480,1
1722,24384652.758,06:46:24.653,30.000,640,480,1
1723,24384684.751,06:46:24.685,30.000,640,480,1
1724,24384716.686,06:46:24.717,30.000,640,480,1
1725,24384748.680,06:46:24.749,30.000,640,480,1
1726,24384780.710,06:46:24.781,30.000,640,480,1
